codigo_postal;ciudad
03201;Capita Baltasar Tristany (Impares Del 1 Al 103) (Pares Del 2 Al 104)
03202;Fira
03202;Agres
03202;Ample
03202;Duran
03202;Fatxo
03202;Gandi
03202;Javea
03202;Mañar
03202;Sella
03202;Sucre
03202;Alvado
03202;Animes
03202;Uberna
03202;Alginet
03202;Barrera
03202;Barxeta
03202;Pizarro
03202;Torrent
03202;Alfafara
03202;Benillup
03202;Candalix
03202;Trinquet
03202;Victoria
03202;Alberique
03202;Alpujarra
03202;Confrides
03202;Cruz Roja
03202;Guadalest
03202;Sant Pere
03202;Ereta Alta
03202;Onteniente
03202;Sant Jaume
03202;Bisbe Tormo
03202;Felipe Moya
03202;Pere Ibarra
03202;Sant Vicent
03202;Hort De Baix
03202;Jimenez Diaz
03202;Juan Espuche
03202;Obispo Tormo
03202;Ruiz De Alda
03202;Plaza Mercado
03202;Plaza Palacio
03202;Antoni Flores
03202;Capita Lagier
03202;Doctor Gaitan
03202;Nueva Palacio
03202;Plaza Benidorm
03202;Doctor Marañon
03202;Obispo Winibal
03202;Salazar Alonso
03202;Sant Agatangel
03202;Baix, De, Plaza
03202;Andres Torrejon
03202;Gabriel Y Galan
03202;Maestro Albeniz
03202;Porta D´Alacant
03202;Diagonal Palacio
03202;Forn De La Villa
03202;Gregorio Marañon
03202;Major De La Vila
03202;Martin De Torres
03202;Parque Municipal
03202;Plaza Rei Jaume I
03202;Plaza Santa Maria
03202;Cayetano Martinez
03202;Felix De La Orden
03202;Fra Pere Balaguer
03202;Jose Sanchez Saez
03202;Miguel De Unamuno
03202;Puerta Del Organo
03202;Plaza Santa Isabel
03202;Altabix, De, Plaza
03202;Jose Maria Castaño
03202;Avenida Ferrocarril
03202;Merce, De La, Plaza
03202;Alcudia De Crespins
03202;Blas Selva Mendiola
03202;Doctor Jimenez Diaz
03202;Marcelino Coquillat
03202;Portell De Granyana
03202;Virgen De La Cabeza
03202;Fruita, De La, Plaza
03202;Quinto Albio Haracio
03202;Sant Francesc Xavier
03202;Plaza Menendez Pelayo
03202;Cases De La Marededeu
03202;Luis Gonzaga Llorente
03202;Estacion, De La, Paseo
03202;Antonio Mora Ferrandez
03202;Francisco Aleman Perez
03202;Plaza Conde Casas Rojas
03202;Jaime Pomares Javaloyes
03202;Clemente Gonzalvez Valls
03202;Manuel Garrigos Alberola
03202;Mestre Alfredo Javaloyes
03202;Periodista Avelino Rubio
03202;Santa Maria De La Cabeza
03202;Bernabe Del Campo Latorre
03202;Plaza Congreso Eucaristico
03202;Fregessa, De La, Replaceta
03202;Pediatra Andres Bru Ibarra
03202;Francisco Vicente Rodriguez
03202;Pasaje Alejandro Ramos Folques
03202;Eres De Santa Llucia, De, Paseo
03202;Torremanzanas/Torre De Les Manã‡Anes
03202;Avenida Alacant (Impares Del 1 Al Final)
03202;Corredora (Impares Del 1 Al Final) (Pares Del 32 Al Final)
03202;Pont Dels Ortissos (Impares Del 7 Al Final) (Pares Del 8 Al Final)
03202;Juan Carlos I, Avenida (Impares Del 21 Al Final) (Pares Del 24 Al Final)
03203;Abio
03203;Ares
03203;Avet
03203;Biar
03203;Elda
03203;Espi
03203;Gall
03203;Lago
03203;Olmo
03203;Alcoi
03203;Altea
03203;Angel
03203;Ayora
03203;Daoiz
03203;Gilet
03203;Gorga
03203;Jalon
03203;Lluna
03203;Polit
03203;Saoni
03203;Abadia
03203;Aladia
03203;Alcabo
03203;Alcana
03203;Aldaya
03203;Aurora
03203;Betera
03203;Bodega
03203;Boniol
03203;Bufart
03203;Fossar
03203;Kursal
03203;Lliber
03203;Morera
03203;Murcia
03203;Pinzon
03203;Planes
03203;Rastro
03203;Rector
03203;Sinoga
03203;Solars
03203;Albello
03203;Bañeres
03203;Barrero
03203;Benissa
03203;Cebolla
03203;Limoner
03203;Meliana
03203;Moncada
03203;Moraira
03203;Sellent
03203;Tamarit
03203;Teulada
03203;Troneta
03203;Velarde
03203;Villena
03203;Albatera
03203;Alboraya
03203;Alingasa
03203;Almazera
03203;Almorida
03203;Atmeller
03203;Barchell
03203;Beniarda
03203;Empedrat
03203;Estrella
03203;Hospital
03203;Mallorca
03203;Marchena
03203;Orihuela
03203;Palmeres
03203;Palombar
03203;Rocafort
03203;Sabadell
03203;Salvador
03203;Sant Roc
03203;Tavernes
03203;Toronger
03203;Zaragoza
03203;Albinella
03203;Beethoven
03203;Comissari
03203;Mangraner
03203;Muchamiel
03203;Olivareta
03203;Velazquez
03203;Benetusser
03203;Curtidores
03203;Eucaliptus
03203;Forn Fondo
03203;Jose Ramos
03203;Juan Xxiii
03203;Luis Vives
03203;Pio Baroja
03203;Pozoblanco
03203;San Miquel
03203;Trefuentes
03203;El Passatje
03203;Alfonso Xii
03203;Issac Peral
03203;Joan Fuster
03203;Radio Elche
03203;Ruben Dario
03203;San Antonio
03203;Sans Metges
03203;Sant Isidre
03203;Xop Ilicita
03203;De Sant Joan
03203;Alfonso Xiii
03203;Cura Fuentes
03203;Massamagrell
03203;Porta Oriola
03203;Sant Joaquin
03203;Santa Corona
03203;Plaza Venturo
03203;Boix Y Rosari
03203;Eugenio D´Ors
03203;Filet De Fora
03203;Hernan Cortes
03203;Obispo Cubero
03203;Ramon Y Cajal
03203;Santa Barbera
03203;Teniente Ruiz
03203;Baixada Alpont
03203;Los Montesinos
03203;Plaza Salvador
03203;Aurelia Ibarra
03203;Barrio Conrado
03203;Escultor Capuz
03203;Francesc Canto
03203;Joaquin Santos
03203;Vicente Guirau
03203;Felip, De, Cami
03203;Andreu Perpinya
03203;Antonio Segarra
03203;Camino Del Gato
03203;Major Del Raval
03203;Pintor Benedito
03203;El Filet De Dins
03203;Camino San Anton
03203;Arquitecto Verde
03203;Barri De Sarabia
03203;Ernesto Martinez
03203;Pintor Velazquez
03203;Santiago Pomares
03203;Carretera Dolores
03203;Arcipreste Torres
03203;Blas Orts Sanchez
03203;Fray Luis De Leon
03203;Jose Anton Agullo
03203;Julio Hervas Saiz
03203;Manuel Macia Juan
03203;Portes Encarnades
03203;Rincon De Troneta
03203;Avenida Santa Pola
03203;Monjo, De, Passeig
03203;Alfonso X El Sabio
03203;Francisco Gonzalez
03203;Guillen Santacilla
03203;Hort Del Borreguet
03203;Infante Don Manuel
03203;Jose Serrano Ambit
03203;Juan Ramon Jimenez
03203;Nou De Sant Antoni
03203;Porta De La Morera
03203;Ernesto Che Guevara
03203;Gines Macia Pascual
03203;Marededeu Del Carme
03203;Marededeu Del Remei
03203;Mariano Soler Olmos
03203;Vicente Anton Selva
03203;Francisco Torregrosa
03203;Marededeu De La Llet
03203;Marededeu Del Rosari
03203;Medico Diego Navarro
03203;Pilar De La Horadada
03203;Plaza Major Del Raval
03203;Pontos, De, Replaceta
03203;Antoni Sansano Fenoll
03203;Callejon De Las Mulas
03203;Camino De La Almazara
03203;Daniel Fenoll Follana
03203;Hermanos Lopez Santos
03203;Jeronimo Anton Andres
03203;Miguel Miralles Jorge
03203;Porta De Les Tafulles
03203;Glorieta, De La, Plaza
03203;Sant Jordi, De, Rincon
03203;Sant Roc, De, Travesia
03203;Antonio Soria Gabaldon
03203;Hospitalet De Llobregat
03203;Marededeu De La Soletat
03203;Rafael Javaloyes Aleman
03203;Victor Miñoles Martinez
03203;Espart, De L´, Replaceta
03203;Sant Joan, De, Replaceta
03203;Antonio Campos Javaloyes
03203;Eduardo Ferrandez Garcia
03203;Juan Bautista Sala Macia
03203;Marededeu De L´Assumpcio
03203;Barques, De Les, Travesia
03203;Antoni Bru I Gomez, Plaã§A
03203;Barques, De Les, Replaceta
03203;Constitucio, De La, Plaã§A
03203;Tahullas, De Las, Callejon
03203;Marededeu Dels Desamparats
03203;Porta Xiquica De Sant Joan
03203;Porta Xiquica Del Salvador
03203;Maestro Jose Vigo Fernandez
03203;Corredora (Pares Del 2 Al 30)
03203;Porta De La Universitat De San Joan
03203;Avenida Alacant (Pares Del 2 Al Final)
03203;Pont Dels Ortissos (Impares Del 1 Al 5) (Pares Del 2 Al 6)
03203;Juan Carlos I, Avenida (Impares Del 1 Al 19) (Pares Del 2 Al 22)
03204;Asil
03204;Puig
03204;Aljub
03204;Riola
03204;Sanso
03204;Azorin
03204;Umbria
03204;Xixona
03204;La Torre
03204;Benifayo
03204;Terrateig
03204;Ventarich
03204;Plaza Polo
03204;Sant Josep
03204;Santa Anna
03204;Padre Rodes
03204;Forn Del Pla
03204;Sant Pasqual
03204;Amilcar Barca
03204;Maestro Roman
03204;Pablo Picasso
03204;Pedro Canales
03204;Privato Macia
03204;Santo Domingo
03204;Casas De Papel
03204;Paseo Germanias
03204;Travesia Rambla
03204;Doctor Fajarnes
03204;Maximilia Thous
03204;Fra Jaume Torres
03204;Genaro Calatayud
03204;Jose Santos Orts
03204;Laderas Vinalopo
03204;Travesia Rambleta
03204;Alqueria De Aznar
03204;Conrado Del Campo
03204;Gilberto Martinez
03204;Marques De Carrus
03204;Mohamed Al Shafra
03204;Avenida Llauradors
03204;Pere Joan Perpinya
03204;Sor Josefa Alcorta
03204;Plaza Reis Catolics
03204;Enrique Pire Garcia
03204;Fernanda Santamaria
03204;Manuel Alcaraz Mora
03204;Travessia Santa Anna
03204;Manuel Lopez Quereda
03204;Federico Garcia Lorca
03204;Plaza Salvador Allende
03204;Antonio Sansano Franco
03204;Pirotecnico Albarranch
03204;Antonio Moya Albaladejo
03204;Ramon Jaen (Impares Del 1 Al Final)
03204;Major Del Pla (Impares Del 1 Al Final)
03204;Avenida Antoni Machado (Impares Del 1 Al Final)
03204;Pont, Plaza (Impares Del 1 Al 5) (Pares Del 2 Al 4)
03204;Doctor Sapena (Impares Del 1 Al 69) (Pares Del 2 Al 52)
03204;Eslava (Impares Del 27 Al Final) (Pares Del 40 Al Final)
03204;Crevillente, Plaza (Impares Del 1 Al 3) (Pares Del 2 Al 2)
03204;Asp/Aspe (Impares Del 51 Al Final) (Pares Del 42 Al Final)
03204;Senia, La (Impares Del 35 Al Final) (Pares Del 34 Al Final)
03204;Espronceda (Impares Del 35 Al Final) (Pares Del 40 Al Final)
03204;Santa Teresa (Impares Del 7 Al Final) (Pares Del 16 Al Final)
03204;Pintor Murillo (Impares Del 13 Al Final) (Pares Del 10 Al Final)
03204;Torres Quevedo (Impares Del 29 Al Final) (Pares Del 30 Al Final)
03204;Jose Mas Esteve (Impares Del 51 Al Final) (Pares Del 66 Al Final)
03204;Concepcion Arenal (Impares Del 97 Al Final) (Pares Del 98 Al Final)
03204;Capita Antoni Mena (Impares Del 65 Al Final) (Pares Del 82 Al Final)
03204;Capita Alfons Vives (Impares Del 85 Al Final) (Pares Del 74 Al Final)
03204;Julio Sanchez Gomez (Impares Del 13 Al Final) (Pares Del 18 Al Final)
03204;Capita Gaspar Ortis (Impares Del 99 Al Final) (Pares Del 104 Al Final)
03204;Vicente Alonso Perez (Impares Del 21 Al Final) (Pares Del 12 Al Final)
03204;Diego Fuentes Serrano (Impares Del 59 Al Final) (Pares Del 28 Al Final)
03204;Antonio Pascual Quiles (Impares Del 71 Al Final) (Pares Del 64 Al Final)
03204;Aurelio Coquillat Pascual (Impares Del 53 Al Final) (Pares Del 56 Al Final)
03204;Capita Baltasar Tristany (Impares Del 105 Al Final) (Pares Del 106 Al Final)
03205;Anoy
03205;Vila
03205;Barig
03205;Denia
03205;Nafis
03205;Alausa
03205;Catral
03205;Gerona
03205;Redovan
03205;Rojales
03205;Sollana
03205;Tarbena
03205;La Palma
03205;Alcalali
03205;Benferri
03205;Bigastro
03205;Carrillo
03205;Fontanar
03205;Ascopalls
03205;Benijofar
03205;Jacarilla
03205;Joan Miro
03205;Daya Vieja
03205;Benitachell
03205;Plaza Madrid
03205;Felip Pedrel
03205;San Fulgencio
03205;Jardin De Aspe
03205;Jose Diaz Mora
03205;Villafranqueza
03205;Rafael Altamira
03205;Rincon Gran Via
03205;Ronda Daya Nueva
03205;Roman Bono Marin
03205;Aristides Botella
03205;Callosa De Segura
03205;Diego De Cardenas
03205;Jose Grau Niñoles
03205;Jose Navarro Orts
03205;Leon Sanchez Saez
03205;Manuel Perez Ruiz
03205;Obispo Barrachina
03205;Francisco Ruiz Bru
03205;Jose Bernad Amoros
03205;Juan Diez Martinez
03205;Pascual Chinchilla
03205;Vicente Aleixandre
03205;Carrus, De, Partida
03205;Juan Sansano Ibarra
03205;Mariano Perez Vives
03205;Pedro Moreno Sastre
03205;Plaza Rafael Alberti
03205;Almoradi, De, Plaã§A
03205;Benejuzar, De, Plaza
03205;Manuel Campello Ruiz
03205;Pablo Surra De Garay
03205;Vicente Perez Bellot
03205;Carretera Crevillente
03205;Urbanizacion Montesol
03205;Emilio Sala Hernandez
03205;Formentera Del Segura
03205;Jose Garcia Ferrandez
03205;Antonio Brotons Pastor
03205;Emilio Hernandez Selva
03205;Joaquin Martinez Macia
03205;Maria Garcia Ferrandez
03205;Antonio Ramos Carratala
03205;Asuncion Parreño Garcia
03205;Jaime Agueda Torregrosa
03205;Jose Maria Soler Agullo
03205;Pascual Garcia Rocamora
03205;Vicente Fuentes Sansano
03205;Jesus Chazarra Hernandez
03205;Juan Manuel De La Morena
03205;Leonardo Vicente Serrano
03205;Leopoldo Vicente Serrano
03205;Pascual Ferrandez Palazon
03205;Avenida Cortes Valencianas
03205;La Villajoyosa/Vila Joiosa
03205;Monserrate Guilaber Valero
03205;Peña De Las Aguilas, De, Partida
03205;Avenida Novelda (Impares Del 1 Al 125)
03205;Avenida Libertad (Pares Del 70 Al Final)
03205;Murcia-Alicante, Hasta Km. 53, Carretera
03206;Sax
03206;Brea
03206;Inca
03206;Baeza
03206;Busot
03206;Cauce
03206;Foios
03206;Huesa
03206;Larva
03206;Orito
03206;Piaña
03206;Ubeda
03206;Alcora
03206;Anacla
03206;Arnedo
03206;Beniai
03206;Cañada
03206;Carlet
03206;Chelva
03206;Daroca
03206;Martos
03206;Najera
03206;Petrer
03206;Pinoso
03206;Senija
03206;Almansa
03206;Almasil
03206;Benasau
03206;Ferriol
03206;Gayanes
03206;Illueca
03206;Logroño
03206;Monovar
03206;Oropesa
03206;Pantano
03206;Requena
03206;Sagunto
03206;Segorbe
03206;Ubrique
03206;El Rocio
03206;Castalla
03206;Culebron
03206;Diagonal
03206;Carabassi
03206;Carraixet
03206;Chinorlet
03206;Vega Baja
03206;Benifallin
03206;Casablanca
03206;Jose Peral
03206;Paseo Ronda
03206;Padre Palau
03206;Torreblanca
03206;La Campaneta
03206;San Bartolome
03206;Plaza Barcelona
03206;Pedro Mas Aznar
03206;Avenida Vinalopo
03206;Flora, De, Plaza
03206;Francisco Bonete
03206;Francisco Ibarra
03206;Gent De L´Arcada
03206;Victoria De Kent
03206;Ronda Vall De Uxo
03206;Alfredo Marquerie
03206;Antoni Mora Anton
03206;Jose Romero Lopez
03206;Manuel Ruiz Magro
03206;Magros, Dels, Cami
03206;Clara De Campoamor
03206;Francisco Mendiola
03206;Joaquin Ruiz Anton
03206;Jose Belso Castaño
03206;Jose Gomez Monpean
03206;Martin Luther King
03206;Aspe, De, Carretera
03206;Andres Ibarra Mateu
03206;Carlos Anton Pastor
03206;Joaquin Garcia Mora
03206;Jose Javaloyes Orts
03206;Juan Macia Esclapez
03206;Leandro Soler Roman
03206;Pascual Soler Roman
03206;Patricio Ruiz Gomez
03206;Rafael Ramos Garcia
03206;Rafael Sanchez Ceva
03206;Valverde Del Camino
03206;Grupo San Agatangelo
03206;Andres Furio Brotons
03206;Diego Pascual Oliver
03206;Fausto Roman Parreño
03206;Jaime Navarro Sabuco
03206;Mario Pastor Sempere
03206;Pascual Macia Mojica
03206;Passeig Nit De L´Alba
03206;Antonio Garcia Torres
03206;Antonio Gomis Vicente
03206;Arturo Salvetti Pardo
03206;Gaspar Quiles Pascual
03206;Jaime Garcia Miralles
03206;Jaime Martinez Torres
03206;Jeremias Pastor Perez
03206;Manuel Vicente Pastor
03206;Pascual Campos Garcia
03206;Ramon Vicente Serrano
03206;Vicente Villar Palasi
03206;Alfredo Sanchez Torres
03206;Angel Castaño Martinez
03206;Carmelo Serrano Garcia
03206;Dosioteo Climent Mateo
03206;Francisco Miller Giner
03206;Gines Garcia Esquitino
03206;Juan Caracena Miralles
03206;Pascual Sempere Mojica
03206;Vicente Amoros Candela
03206;Vicente Torres Serrano
03206;Antonio Garcia Cayuelas
03206;Antonio Martinez Garcia
03206;Hermanos Gonzalez Selva
03206;Joaquin Cartagena Baile
03206;Madre Teresa De Calcuta
03206;Manuel Safon Santamaria
03206;Olegario Domarco Seller
03206;Francisco Aleman Pomares
03206;Gervasio Torregrosa Boix
03206;Jose Miralles Torregrosa
03206;Antonio Altamira Carreras
03206;Antonio Rodriguez Gimenez
03206;Hermanos Navarro Caracena
03206;Esperidion Porta Requesens
03206;Avenida Mestre Melchor Botella
03206;Sociedad El Despertar Femenino
03206;Zona Poligono Industrial De Carrus
03206;Profesor Francisco Tomas Y Valiente
03206;Avenida Libertad (Pares Del 2 Al 68)
03206;Novelda, Avenida (Impares Del 127 Al Final) (Pares Del 2 Al Final)
03207;Elx/Elche
03290;Elx/Elche
03291;Elx/Elche
03292;Las Bayas
03293;Elx/Elche
03294;Elx/Elche
03295;Elx/Elche
03296;Pujol
03296;Algoda
03296;Partida Derramador (Elche)
03300;Orihuela
03300;Los Huertos
03310;Molins
03310;Jacarilla
03310;Vereda Chapitel
03310;Vereda Fabregal
03310;Correntias Bajas
03310;Correntias Medias
03310;Vereda Don Faustino
03311;La Aparecida
03311;Camino En Medio
03311;Molino De La Ciudad
03311;Bonanza (Raiguero De)
03311;Urbanizacion Pinar De Bonanza
03312;Arneva
03312;Las Norias
03312;Los Desamparados
03313;Rebate
03313;Hurchillo
03313;Los Dolses
03313;Alcachofar
03313;Torremendo
03314;Media Legua
03314;Vereda Ancha
03314;La Campaneta
03314;San Bartolome
03315;La Murada
03315;Los Riquelmes
03315;Caserio Torre Ines
03315;Candel, Lo, Caserio
03315;Carmen, Lo, Caserio
03315;Perez, Los, Caserio
03315;Pinos, Los, Caserio
03315;Vives, Los, Caserio
03315;Cabecico, El, Caserio
03315;Mazones, Los, Caserio
03315;Asensios, Los, Caserio
03315;Cutillas, Los, Caserio
03315;Ronderos, Los, Caserio
03315;Gavilanes, Los, Caserio
03315;Campirulos, Los, Caserio
03316;Benferri
03316;La Matanza
03316;Urbanizacion Montepinar
03317;La Naya
03317;Los Diaz
03317;Callosilla
03317;Los Carasos
03317;El Escorratel
03317;La Bodega (Orihuela)
03317;Puntas, Las, Partida
03317;Barrio De San Carlos
03317;Polacos, Los, Partida
03317;Los Monteros (Orihuela)
03317;Partida Virgen Del Camino
03318;Lo Rocamora
03318;Los Vicentes
03320;Torrellano
03330;Crevillent
03339;Boch
03339;El Realengo
03339;San Pascual
03339;Cuartel Este
03339;Los Campillos
03339;Partida Carga
03339;Partida Monje
03339;Cuartel Oeste
03339;Partida Amoros
03339;Partida Marchant
03339;Cachap, El, Partida
03339;Molineta, La, Partida
03339;Mangranera, La, Partida
03339;Partida Molinos De Magro
03339;Barranco De San Cayetano
03339;San Antonio De La Florida
03339;Partida Barranco San Cayetano
03339;Estacio, L´ (Crevillente), Partida
03339;Barrio De La Estacion De Crevillente
03340;Albatera
03348;Mos Del Bou
03348;Los Monecillos
03348;Granja De Rocamora
03349;Partida Arzabon
03349;Cabezo, El, Zona
03349;Gallegos, Los, Zona
03349;Urbanizacion Serralba
03349;San Isidro De Albatera
03349;Albatera-Catral, De, Estacion
03350;Cox
03350;Los Collereros
03350;Paraje Rambleta
03350;Motor Del Carmen
03350;Paraje San Isidro
03350;Finca San Fernando
03350;Jabonero, Lo, Partida
03350;La Huerta (Callosa Segura)
03360;El Salar
03360;Cami Almajal
03360;Cami Almunia
03360;Grupo San Pedro
03360;Barrio San Jose
03360;Partida Benimira
03360;Barrio San Roque
03360;Perpen, Lo, Grupo
03360;Barrio Cementerio
03360;Callosa De Segura
03360;Cerca, Lo, Partida
03360;Barrio El Palmeral
03360;Barrio Los Dolores
03360;Muñosa, La, Partida
03360;Serrana, La, Camino
03360;Yesera, La, Partida
03360;Vereda De Los Cubos
03360;Grupo Orilla Acequia
03360;Cartagena, Lo, Grupo
03360;Palmeral, El, Poblado
03360;Caminera, De La, Grupo
03360;Benejuzar, Viejo, Camino
03360;Ferrocarril, Paralelo, Camino
03369;Rafal
03369;El Alto
03369;Mudamiento
03369;La Concepcion
03369;Baden, El, Partida
03370;Redovan
03370;Los Benitos
03370;La Magdalena
03380;Bigastro
03390;Benejuzar
03390;Secano De Barracas
03400;Villena
03408;Zafra, La, Nucleo
03408;Encina, La, Nucleo
03408;Tiesas, Las, Partida
03409;Cañada
03409;La Vereda
03409;Las Virtudes
03409;Las Moratillas
03410;Biar
03410;Umbria (Biar)
03420;Castalla
03420;Sarganella
03430;Onil
03440;Ibi
03440;Sargaret
03440;Los Campos
03440;Tomillar-Sarganella
03450;Bovar
03450;La Marjal
03450;Les Molines
03450;Fabricas De Romero
03450;Banyeres De Mariola
03450;Fabricas De Beneyto
03450;La Pedrera (Bañeres)
03459;Casas De Maestre
03459;Caserio Villa-Rosa
03459;Caserio Casas De Beneyto
03459;Ventorrillo, El, Caserio
03460;Beneixama
03469;El Salse
03469;Casas Del Rio
03469;Partida Penyetes
03469;Balsa, La, Partida
03469;Camp De Mirra, El/Campo De Mirra
03500;Benidorm
03501;Benidorm
03502;Benidorm
03503;Benidorm
03508;Benidorm
03509;Finestrat
03509;Partida Figueretes
03509;Hortetes, Les, Partida
03509;Urbanizacion Golf Bahia
03509;Molino, El, Urbanizacion
03509;Tamarit, El, Urbanizacion
03509;Tapiada, La, Urbanizacion
03509;Urbanizacion Ramal De Loix
03510;Almedia
03510;Marchequivir
03510;Tosal De Banderes
03510;Callosa D´En Sarria
03516;Benimantell
03517;Abdet
03517;Adzaneta
03517;Beniarda
03517;Benifato
03517;Confrides
03517;Guadalest
03518;Bolulla
03518;Tarbena
03518;Algar, El, Partida
03519;Chines
03520;Polop
03520;Cotelles
03520;Partida Raco
03520;Partida Runar
03520;Nucleo Chirles
03520;Holiday - Club
03520;Puerta Del Sol
03520;Partida Torrent
03520;Partida Montroig
03520;Partida Campulles
03520;Fonts, Les, Partida
03520;Urbanizacion Bovalar
03520;Urbanizacion Palmosa
03520;Urbanizacion Teuleria
03520;Paz, La, Urbanizacion
03520;Urbanizacion Pla De Terol
03520;Creueta, La, Urbanizacion
03530;La Nucia
03530;Las Vegas
03530;El Tosalet
03530;Cautivador
03530;Montebello
03530;La Nucia Hills
03530;Barranco Hondo
03530;Urbanizacion Tosal
03530;Urbanizacion Coloma
03530;Urbanizacion Maylan
03530;Urbanizacion Patrax
03530;Panorama (La Nucia)
03530;Urbanizacion Hapimag
03530;Urbanizacion Kristal
03530;Urbanizacion Rosales
03530;Urbanizacion Caravana
03530;Urbanizacion Floriana
03530;Urbanizacion Montahud
03530;Urbanizacion Patricia
03530;Urbanizacion Varadero
03530;Urbanizacion Arcos Este
03530;Urbanizacion Entrepinos
03530;Urbanizacion Nucia-Park
03530;Perla, La, Urbanizacion
03530;Torre, La, Urbanizacion
03530;Tosal, El, Urbanizacion
03530;Valle, El, Urbanizacion
03530;Urbanizacion Arcos Norte
03530;Urbanizacion Montecasino
03530;Urbanizacion Nou Espai I
03530;Urbanizacion Puerto Azul
03530;Arcos, Los, Urbanizacion
03530;Colina, La, Urbanizacion
03530;Dorado, El, Urbanizacion
03530;Urbanizacion Nou Espai Ii
03530;Urbanizacion Sol Saliente
03530;Alberca, La, Urbanizacion
03530;Muixara, La, Urbanizacion
03530;Olivos, Los, Urbanizacion
03530;Urbanizacion Finca Martina
03530;Urbanizacion Pla De Garaita
03530;Urbanizacion Venta Del Aire
03530;Urbanizacion Bello Horizonte
03530;Orquideas, Las, Urbanizacion
03530;Urbanizacion Pinar De Garaita
03530;Urbanizacion Puerta De Hierro
03530;Urbanizacion Promere Bella Vista
03530;Monte Cristo, Residencial, Urbanizacion
03540;Alacant/Alicante
03550;La Font
03550;Benimagrell
03550;El Salt (San Juan)
03550;Sant Joan D´Alacant
